DRIVER,GRAND_PRIX,SEASON,STATUS_ID,DRIVER_STATUS
Lewis Hamilton,australian,2015,1,Finished
Lewis Hamilton,malaysian,2015,1,Finished
Lewis Hamilton,chinese,2015,1,Finished
Lewis Hamilton,bahrain,2015,1,Finished
Lewis Hamilton,spanish,2015,1,Finished
Lewis Hamilton,monaco,2015,1,Finished
Lewis Hamilton,canadian,2015,1,Finished
Lewis Hamilton,austrian,2015,1,Finished
Lewis Hamilton,british,2015,1,Finished
Lewis Hamilton,hungarian,2015,1,Finished
Lewis Hamilton,belgian,2015,1,Finished
Lewis Hamilton,italian,2015,1,Finished
Lewis Hamilton,singapore,2015,37,Throttle
Lewis Hamilton,japanese,2015,1,Finished
Lewis Hamilton,russian,2015,1,Finished
Lewis Hamilton,united-states,2015,1,Finished
Lewis Hamilton,mexican,2015,1,Finished
Lewis Hamilton,brazilian,2015,1,Finished
Lewis Hamilton,abu-dhabi,2015,1,Finished
Lewis Hamilton,australian,2016,1,Finished
Lewis Hamilton,bahrain,2016,1,Finished
Lewis Hamilton,chinese,2016,1,Finished
Lewis Hamilton,russian,2016,1,Finished
Lewis Hamilton,spanish,2016,4,Collision
Lewis Hamilton,monaco,2016,1,Finished
Lewis Hamilton,canadian,2016,1,Finished
Lewis Hamilton,european,2016,1,Finished
Lewis Hamilton,austrian,2016,1,Finished
Lewis Hamilton,british,2016,1,Finished
Lewis Hamilton,hungarian,2016,1,Finished
Lewis Hamilton,german,2016,1,Finished
Lewis Hamilton,belgian,2016,1,Finished
Lewis Hamilton,italian,2016,1,Finished
Lewis Hamilton,singapore,2016,1,Finished
Lewis Hamilton,malaysian,2016,5,Engine
Lewis Hamilton,japanese,2016,1,Finished
Lewis Hamilton,united-states,2016,1,Finished
Lewis Hamilton,mexican,2016,1,Finished
Lewis Hamilton,brazilian,2016,1,Finished
Lewis Hamilton,abu-dhabi,2016,1,Finished
Lewis Hamilton,australian,2017,1,Finished
Lewis Hamilton,chinese,2017,1,Finished
Lewis Hamilton,bahrain,2017,1,Finished
Lewis Hamilton,russian,2017,1,Finished
Lewis Hamilton,spanish,2017,1,Finished
Lewis Hamilton,monaco,2017,1,Finished
Lewis Hamilton,canadian,2017,1,Finished
Lewis Hamilton,azerbaijan,2017,1,Finished
Lewis Hamilton,austrian,2017,1,Finished
Lewis Hamilton,british,2017,1,Finished
Lewis Hamilton,hungarian,2017,1,Finished
Lewis Hamilton,belgian,2017,1,Finished
Lewis Hamilton,italian,2017,1,Finished
Lewis Hamilton,singapore,2017,1,Finished
Lewis Hamilton,malaysian,2017,1,Finished
Lewis Hamilton,japanese,2017,1,Finished
Lewis Hamilton,united-states,2017,1,Finished
Lewis Hamilton,mexican,2017,11,+1 Lap
Lewis Hamilton,brazilian,2017,1,Finished
Lewis Hamilton,abu-dhabi,2017,1,Finished
Lewis Hamilton,australian,2018,1,Finished
Lewis Hamilton,bahrain,2018,1,Finished
Lewis Hamilton,chinese,2018,1,Finished
Lewis Hamilton,azerbaijan,2018,1,Finished
Lewis Hamilton,spanish,2018,1,Finished
Lewis Hamilton,monaco,2018,1,Finished
Lewis Hamilton,canadian,2018,1,Finished
Lewis Hamilton,french,2018,1,Finished
Lewis Hamilton,austrian,2018,32,Fuel pressure
Lewis Hamilton,british,2018,1,Finished
Lewis Hamilton,german,2018,1,Finished
Lewis Hamilton,hungarian,2018,1,Finished
Lewis Hamilton,belgian,2018,1,Finished
Lewis Hamilton,italian,2018,1,Finished
Lewis Hamilton,singapore,2018,1,Finished
Lewis Hamilton,russian,2018,1,Finished
Lewis Hamilton,japanese,2018,1,Finished
Lewis Hamilton,united-states,2018,1,Finished
Lewis Hamilton,mexican,2018,1,Finished
Lewis Hamilton,brazilian,2018,1,Finished
Lewis Hamilton,abu-dhabi,2018,1,Finished
Lewis Hamilton,australian,2019,1,Finished
Lewis Hamilton,bahrain,2019,1,Finished
Lewis Hamilton,chinese,2019,1,Finished
Lewis Hamilton,azerbaijan,2019,1,Finished
Lewis Hamilton,spanish,2019,1,Finished
Lewis Hamilton,monaco,2019,1,Finished
Lewis Hamilton,canadian,2019,1,Finished
Lewis Hamilton,french,2019,1,Finished
Lewis Hamilton,austrian,2019,1,Finished
Lewis Hamilton,british,2019,1,Finished
Lewis Hamilton,german,2019,1,Finished
Lewis Hamilton,hungarian,2019,1,Finished
Lewis Hamilton,belgian,2019,1,Finished
Lewis Hamilton,italian,2019,1,Finished
Lewis Hamilton,singapore,2019,1,Finished
Lewis Hamilton,russian,2019,1,Finished
Lewis Hamilton,japanese,2019,1,Finished
Lewis Hamilton,mexican,2019,1,Finished
Lewis Hamilton,united-states,2019,1,Finished
Lewis Hamilton,brazilian,2019,1,Finished
Lewis Hamilton,abu-dhabi,2019,1,Finished
Lewis Hamilton,austrian,2020,1,Finished
Lewis Hamilton,styrian,2020,1,Finished
Lewis Hamilton,hungarian,2020,1,Finished
Lewis Hamilton,british,2020,1,Finished
Lewis Hamilton,70th-anniversary,2020,1,Finished
Lewis Hamilton,spanish,2020,1,Finished
Lewis Hamilton,belgian,2020,1,Finished
Lewis Hamilton,italian,2020,1,Finished
Lewis Hamilton,tuscan,2020,1,Finished
Lewis Hamilton,russian,2020,1,Finished
Lewis Hamilton,pries-der-eifel,2020,1,Finished
Lewis Hamilton,portuguese,2020,1,Finished
Lewis Hamilton,emilia-romagna,2020,1,Finished
Lewis Hamilton,turkish,2020,1,Finished
Lewis Hamilton,bahrain,2020,1,Finished
Lewis Hamilton,abu-dhabi,2020,1,Finished
Lewis Hamilton,qatar,2021,1,Finished
Lewis Hamilton,bahrain,2021,1,Finished
Lewis Hamilton,emilia-romagna,2021,1,Finished
Lewis Hamilton,portuguese,2021,1,Finished
Lewis Hamilton,spanish,2021,1,Finished
Lewis Hamilton,monaco,2021,1,Finished
Lewis Hamilton,azerbaijan,2021,1,Finished
Lewis Hamilton,styrian,2021,1,Finished
Lewis Hamilton,french,2021,1,Finished
Lewis Hamilton,austrian,2021,1,Finished
Lewis Hamilton,british,2021,1,Finished
Lewis Hamilton,hungarian,2021,1,Finished
Lewis Hamilton,belgian,2021,1,Finished
Lewis Hamilton,dutch,2021,1,Finished
Lewis Hamilton,italian,2021,4,Collision
Lewis Hamilton,russian,2021,1,Finished
Lewis Hamilton,turkish,2021,1,Finished
Lewis Hamilton,united-states,2021,1,Finished
Lewis Hamilton,mexico-city,2021,1,Finished
Lewis Hamilton,são-paulo,2021,1,Finished
Lewis Hamilton,saudi-arabia,2021,1,Finished
Lewis Hamilton,abu-dhabi,2021,1,Finished
Nico Rosberg,australian,2015,1,Finished
Nico Rosberg,malaysian,2015,1,Finished
Nico Rosberg,chinese,2015,1,Finished
Nico Rosberg,bahrain,2015,1,Finished
Nico Rosberg,spanish,2015,1,Finished
Nico Rosberg,monaco,2015,1,Finished
Nico Rosberg,canadian,2015,1,Finished
Nico Rosberg,austrian,2015,1,Finished
Nico Rosberg,british,2015,1,Finished
Nico Rosberg,hungarian,2015,1,Finished
Nico Rosberg,belgian,2015,1,Finished
Nico Rosberg,italian,2015,13,+3 Laps
Nico Rosberg,singapore,2015,1,Finished
Nico Rosberg,japanese,2015,1,Finished
Nico Rosberg,russian,2015,37,Throttle
Nico Rosberg,united-states,2015,1,Finished
Nico Rosberg,mexican,2015,1,Finished
Nico Rosberg,brazilian,2015,1,Finished
Nico Rosberg,abu-dhabi,2015,1,Finished
Nico Rosberg,australian,2016,1,Finished
Nico Rosberg,bahrain,2016,1,Finished
Nico Rosberg,chinese,2016,1,Finished
Nico Rosberg,russian,2016,1,Finished
Nico Rosberg,spanish,2016,4,Collision
Nico Rosberg,monaco,2016,1,Finished
Nico Rosberg,canadian,2016,1,Finished
Nico Rosberg,european,2016,1,Finished
Nico Rosberg,austrian,2016,1,Finished
Nico Rosberg,british,2016,1,Finished
Nico Rosberg,hungarian,2016,1,Finished
Nico Rosberg,german,2016,1,Finished
Nico Rosberg,belgian,2016,1,Finished
Nico Rosberg,italian,2016,1,Finished
Nico Rosberg,singapore,2016,1,Finished
Nico Rosberg,malaysian,2016,1,Finished
Nico Rosberg,japanese,2016,1,Finished
Nico Rosberg,united-states,2016,1,Finished
Nico Rosberg,mexican,2016,1,Finished
Nico Rosberg,brazilian,2016,1,Finished
Nico Rosberg,abu-dhabi,2016,1,Finished
Fernando Alonso,malaysian,2015,132,ERS
Fernando Alonso,chinese,2015,11,+1 Lap
Fernando Alonso,bahrain,2015,11,+1 Lap
Fernando Alonso,spanish,2015,23,Brakes
Fernando Alonso,monaco,2015,6,Gearbox
Fernando Alonso,canadian,2015,5,Engine
Fernando Alonso,austrian,2015,4,Collision
Fernando Alonso,british,2015,11,+1 Lap
Fernando Alonso,hungarian,2015,1,Finished
Fernando Alonso,belgian,2015,11,+1 Lap
Fernando Alonso,italian,2015,16,+6 Laps
Fernando Alonso,singapore,2015,6,Gearbox
Fernando Alonso,japanese,2015,11,+1 Lap
Fernando Alonso,russian,2015,1,Finished
Fernando Alonso,united-states,2015,1,Finished
Fernando Alonso,mexican,2015,31,Retired
Fernando Alonso,brazilian,2015,11,+1 Lap
Fernando Alonso,abu-dhabi,2015,12,+2 Laps
Fernando Alonso,australian,2016,4,Collision
Fernando Alonso,chinese,2016,1,Finished
Fernando Alonso,russian,2016,11,+1 Lap
Fernando Alonso,spanish,2016,5,Engine
Fernando Alonso,monaco,2016,1,Finished
Fernando Alonso,canadian,2016,11,+1 Lap
Fernando Alonso,european,2016,6,Gearbox
Fernando Alonso,austrian,2016,84,Battery
Fernando Alonso,british,2016,11,+1 Lap
Fernando Alonso,hungarian,2016,11,+1 Lap
Fernando Alonso,german,2016,11,+1 Lap
Fernando Alonso,belgian,2016,1,Finished
Fernando Alonso,italian,2016,11,+1 Lap
Fernando Alonso,singapore,2016,1,Finished
Fernando Alonso,malaysian,2016,1,Finished
Fernando Alonso,japanese,2016,11,+1 Lap
Fernando Alonso,united-states,2016,1,Finished
Fernando Alonso,mexican,2016,11,+1 Lap
Fernando Alonso,brazilian,2016,1,Finished
Fernando Alonso,abu-dhabi,2016,1,Finished
Fernando Alonso,australian,2017,76,Vibrations
Fernando Alonso,chinese,2017,30,Driveshaft
Fernando Alonso,bahrain,2017,131,Power Unit
Fernando Alonso,russian,2017,131,Power Unit
Fernando Alonso,spanish,2017,12,+2 Laps
Fernando Alonso,canadian,2017,131,Power Unit
Fernando Alonso,azerbaijan,2017,1,Finished
Fernando Alonso,austrian,2017,130,Collision damage
Fernando Alonso,british,2017,131,Power Unit
Fernando Alonso,hungarian,2017,1,Finished
Fernando Alonso,belgian,2017,5,Engine
Fernando Alonso,italian,2017,6,Gearbox
Fernando Alonso,singapore,2017,130,Collision damage
Fernando Alonso,malaysian,2017,11,+1 Lap
Fernando Alonso,japanese,2017,11,+1 Lap
Fernando Alonso,united-states,2017,5,Engine
Fernando Alonso,mexican,2017,11,+1 Lap
Fernando Alonso,brazilian,2017,1,Finished
Fernando Alonso,abu-dhabi,2017,11,+1 Lap
Fernando Alonso,australian,2018,1,Finished
Fernando Alonso,bahrain,2018,11,+1 Lap
Fernando Alonso,chinese,2018,1,Finished
Fernando Alonso,azerbaijan,2018,1,Finished
Fernando Alonso,spanish,2018,11,+1 Lap
Fernando Alonso,monaco,2018,6,Gearbox
Fernando Alonso,canadian,2018,43,Exhaust
Fernando Alonso,french,2018,36,Wheel
Fernando Alonso,austrian,2018,11,+1 Lap
Fernando Alonso,british,2018,1,Finished
Fernando Alonso,german,2018,31,Retired
Fernando Alonso,hungarian,2018,11,+1 Lap
Fernando Alonso,belgian,2018,3,Accident
Fernando Alonso,italian,2018,5,Engine
Fernando Alonso,singapore,2018,1,Finished
Fernando Alonso,russian,2018,11,+1 Lap
Fernando Alonso,japanese,2018,11,+1 Lap
Fernando Alonso,united-states,2018,4,Collision
Fernando Alonso,mexican,2018,5,Engine
Fernando Alonso,brazilian,2018,12,+2 Laps
Fernando Alonso,abu-dhabi,2018,11,+1 Lap
Fernando Alonso,qatar,2021,1,Finished
Fernando Alonso,bahrain,2021,23,Brakes
Fernando Alonso,emilia-romagna,2021,1,Finished
Fernando Alonso,portuguese,2021,1,Finished
Fernando Alonso,spanish,2021,11,+1 Lap
Fernando Alonso,monaco,2021,11,+1 Lap
Fernando Alonso,azerbaijan,2021,1,Finished
Fernando Alonso,styrian,2021,11,+1 Lap
Fernando Alonso,french,2021,1,Finished
Fernando Alonso,austrian,2021,11,+1 Lap
Fernando Alonso,british,2021,1,Finished
Fernando Alonso,hungarian,2021,1,Finished
Fernando Alonso,belgian,2021,1,Finished
Fernando Alonso,dutch,2021,11,+1 Lap
Fernando Alonso,italian,2021,1,Finished
Fernando Alonso,russian,2021,1,Finished
Fernando Alonso,turkish,2021,11,+1 Lap
Fernando Alonso,united-states,2021,65,Rear wing
Fernando Alonso,mexico-city,2021,11,+1 Lap
Fernando Alonso,são-paulo,2021,11,+1 Lap
Fernando Alonso,saudi-arabia,2021,11,+1 Lap
Fernando Alonso,abu-dhabi,2021,1,Finished
Kimi Raikkonen,australian,2015,36,Wheel
Kimi Raikkonen,malaysian,2015,1,Finished
Kimi Raikkonen,chinese,2015,1,Finished
Kimi Raikkonen,bahrain,2015,1,Finished
Kimi Raikkonen,spanish,2015,1,Finished
Kimi Raikkonen,monaco,2015,1,Finished
Kimi Raikkonen,canadian,2015,1,Finished
Kimi Raikkonen,austrian,2015,4,Collision
Kimi Raikkonen,british,2015,11,+1 Lap
Kimi Raikkonen,hungarian,2015,131,Power Unit
Kimi Raikkonen,belgian,2015,1,Finished
Kimi Raikkonen,italian,2015,1,Finished
Kimi Raikkonen,singapore,2015,1,Finished
Kimi Raikkonen,japanese,2015,1,Finished
Kimi Raikkonen,russian,2015,1,Finished
Kimi Raikkonen,united-states,2015,135,Brake duct
Kimi Raikkonen,mexican,2015,4,Collision
Kimi Raikkonen,brazilian,2015,1,Finished
Kimi Raikkonen,abu-dhabi,2015,1,Finished
Kimi Raikkonen,australian,2016,5,Engine
Kimi Raikkonen,bahrain,2016,1,Finished
Kimi Raikkonen,chinese,2016,1,Finished
Kimi Raikkonen,russian,2016,1,Finished
Kimi Raikkonen,spanish,2016,1,Finished
Kimi Raikkonen,monaco,2016,3,Accident
Kimi Raikkonen,canadian,2016,1,Finished
Kimi Raikkonen,european,2016,1,Finished
Kimi Raikkonen,austrian,2016,1,Finished
Kimi Raikkonen,british,2016,1,Finished
Kimi Raikkonen,hungarian,2016,1,Finished
Kimi Raikkonen,german,2016,1,Finished
Kimi Raikkonen,belgian,2016,1,Finished
Kimi Raikkonen,italian,2016,1,Finished
Kimi Raikkonen,singapore,2016,1,Finished
Kimi Raikkonen,malaysian,2016,1,Finished
Kimi Raikkonen,japanese,2016,1,Finished
Kimi Raikkonen,united-states,2016,36,Wheel
Kimi Raikkonen,mexican,2016,1,Finished
Kimi Raikkonen,brazilian,2016,4,Collision
Kimi Raikkonen,abu-dhabi,2016,1,Finished
Kimi Raikkonen,australian,2017,1,Finished
Kimi Raikkonen,chinese,2017,1,Finished
Kimi Raikkonen,bahrain,2017,1,Finished
Kimi Raikkonen,russian,2017,1,Finished
Kimi Raikkonen,spanish,2017,130,Collision damage
Kimi Raikkonen,monaco,2017,1,Finished
Kimi Raikkonen,canadian,2017,1,Finished
Kimi Raikkonen,azerbaijan,2017,34,Water pressure
Kimi Raikkonen,austrian,2017,1,Finished
Kimi Raikkonen,british,2017,1,Finished
Kimi Raikkonen,hungarian,2017,1,Finished
Kimi Raikkonen,belgian,2017,1,Finished
Kimi Raikkonen,italian,2017,1,Finished
Kimi Raikkonen,singapore,2017,3,Accident
Kimi Raikkonen,malaysian,2017,84,Battery
Kimi Raikkonen,japanese,2017,1,Finished
Kimi Raikkonen,united-states,2017,1,Finished
Kimi Raikkonen,mexican,2017,1,Finished
Kimi Raikkonen,brazilian,2017,1,Finished
Kimi Raikkonen,abu-dhabi,2017,1,Finished
Kimi Raikkonen,australian,2018,1,Finished
Kimi Raikkonen,bahrain,2018,36,Wheel
Kimi Raikkonen,chinese,2018,1,Finished
Kimi Raikkonen,azerbaijan,2018,1,Finished
Kimi Raikkonen,spanish,2018,101,Turbo
Kimi Raikkonen,monaco,2018,1,Finished
Kimi Raikkonen,canadian,2018,1,Finished
Kimi Raikkonen,french,2018,1,Finished
Kimi Raikkonen,austrian,2018,1,Finished
Kimi Raikkonen,british,2018,1,Finished
Kimi Raikkonen,german,2018,1,Finished
Kimi Raikkonen,hungarian,2018,1,Finished
Kimi Raikkonen,belgian,2018,23,Brakes
Kimi Raikkonen,italian,2018,1,Finished
Kimi Raikkonen,singapore,2018,1,Finished
Kimi Raikkonen,russian,2018,1,Finished
Kimi Raikkonen,japanese,2018,1,Finished
Kimi Raikkonen,united-states,2018,1,Finished
Kimi Raikkonen,mexican,2018,1,Finished
Kimi Raikkonen,brazilian,2018,1,Finished
Kimi Raikkonen,abu-dhabi,2018,75,Power loss
Kimi Raikkonen,australian,2019,11,+1 Lap
Kimi Raikkonen,bahrain,2019,1,Finished
Kimi Raikkonen,chinese,2019,11,+1 Lap
Kimi Raikkonen,azerbaijan,2019,11,+1 Lap
Kimi Raikkonen,spanish,2019,1,Finished
Kimi Raikkonen,monaco,2019,11,+1 Lap
Kimi Raikkonen,canadian,2019,11,+1 Lap
Kimi Raikkonen,french,2019,11,+1 Lap
Kimi Raikkonen,austrian,2019,11,+1 Lap
Kimi Raikkonen,british,2019,1,Finished
Kimi Raikkonen,german,2019,1,Finished
Kimi Raikkonen,hungarian,2019,11,+1 Lap
Kimi Raikkonen,belgian,2019,11,+1 Lap
Kimi Raikkonen,italian,2019,11,+1 Lap
Kimi Raikkonen,singapore,2019,4,Collision
Kimi Raikkonen,russian,2019,1,Finished
Kimi Raikkonen,japanese,2019,11,+1 Lap
Kimi Raikkonen,mexican,2019,25,Overheating
Kimi Raikkonen,united-states,2019,11,+1 Lap
Kimi Raikkonen,brazilian,2019,1,Finished
Kimi Raikkonen,abu-dhabi,2019,11,+1 Lap
Kimi Raikkonen,austrian,2020,36,Wheel
Kimi Raikkonen,styrian,2020,11,+1 Lap
Kimi Raikkonen,hungarian,2020,11,+1 Lap
Kimi Raikkonen,british,2020,11,+1 Lap
Kimi Raikkonen,70th-anniversary,2020,11,+1 Lap
Kimi Raikkonen,spanish,2020,11,+1 Lap
Kimi Raikkonen,belgian,2020,1,Finished
Kimi Raikkonen,italian,2020,1,Finished
Kimi Raikkonen,tuscan,2020,1,Finished
Kimi Raikkonen,russian,2020,11,+1 Lap
Kimi Raikkonen,pries-der-eifel,2020,1,Finished
Kimi Raikkonen,portuguese,2020,11,+1 Lap
Kimi Raikkonen,emilia-romagna,2020,1,Finished
Kimi Raikkonen,turkish,2020,11,+1 Lap
Kimi Raikkonen,bahrain,2020,11,+1 Lap
Kimi Raikkonen,sakhir,2020,1,Finished
Kimi Raikkonen,abu-dhabi,2020,11,+1 Lap
Kimi Raikkonen,qatar,2021,11,+1 Lap
Kimi Raikkonen,bahrain,2021,1,Finished
Kimi Raikkonen,emilia-romagna,2021,1,Finished
Kimi Raikkonen,portuguese,2021,130,Collision damage
Kimi Raikkonen,spanish,2021,11,+1 Lap
Kimi Raikkonen,monaco,2021,11,+1 Lap
Kimi Raikkonen,azerbaijan,2021,1,Finished
Kimi Raikkonen,styrian,2021,11,+1 Lap
Kimi Raikkonen,french,2021,11,+1 Lap
Kimi Raikkonen,austrian,2021,11,+1 Lap
Kimi Raikkonen,british,2021,11,+1 Lap
Kimi Raikkonen,hungarian,2021,11,+1 Lap
Kimi Raikkonen,belgian,2021,1,Finished
Kimi Raikkonen,russian,2021,1,Finished
Kimi Raikkonen,turkish,2021,11,+1 Lap
Kimi Raikkonen,united-states,2021,11,+1 Lap
Kimi Raikkonen,mexico-city,2021,11,+1 Lap
Kimi Raikkonen,são-paulo,2021,11,+1 Lap
Kimi Raikkonen,saudi-arabia,2021,11,+1 Lap
Kimi Raikkonen,abu-dhabi,2021,23,Brakes
Robert Kubica,australian,2019,13,+3 Laps
Robert Kubica,bahrain,2019,12,+2 Laps
Robert Kubica,chinese,2019,12,+2 Laps
Robert Kubica,azerbaijan,2019,12,+2 Laps
Robert Kubica,spanish,2019,11,+1 Lap
Robert Kubica,monaco,2019,11,+1 Lap
Robert Kubica,canadian,2019,13,+3 Laps
Robert Kubica,french,2019,12,+2 Laps
Robert Kubica,austrian,2019,13,+3 Laps
Robert Kubica,british,2019,11,+1 Lap
Robert Kubica,german,2019,1,Finished
Robert Kubica,hungarian,2019,13,+3 Laps
Robert Kubica,belgian,2019,11,+1 Lap
Robert Kubica,italian,2019,12,+2 Laps
Robert Kubica,singapore,2019,1,Finished
Robert Kubica,russian,2019,23,Brakes
Robert Kubica,japanese,2019,12,+2 Laps
Robert Kubica,mexican,2019,12,+2 Laps
Robert Kubica,united-states,2019,44,Oil leak
Robert Kubica,brazilian,2019,11,+1 Lap
Robert Kubica,abu-dhabi,2019,12,+2 Laps
Robert Kubica,dutch,2021,12,+2 Laps
Robert Kubica,italian,2021,1,Finished
Felipe Massa,australian,2015,1,Finished
Felipe Massa,malaysian,2015,1,Finished
Felipe Massa,chinese,2015,1,Finished
Felipe Massa,bahrain,2015,11,+1 Lap
Felipe Massa,spanish,2015,1,Finished
Felipe Massa,monaco,2015,11,+1 Lap
Felipe Massa,canadian,2015,1,Finished
Felipe Massa,austrian,2015,1,Finished
Felipe Massa,british,2015,1,Finished
Felipe Massa,hungarian,2015,1,Finished
Felipe Massa,belgian,2015,1,Finished
Felipe Massa,italian,2015,1,Finished
Felipe Massa,singapore,2015,6,Gearbox
Felipe Massa,japanese,2015,12,+2 Laps
Felipe Massa,russian,2015,1,Finished
Felipe Massa,united-states,2015,31,Retired
Felipe Massa,mexican,2015,1,Finished
Felipe Massa,brazilian,2015,96,Excluded
Felipe Massa,abu-dhabi,2015,1,Finished
Felipe Massa,australian,2016,1,Finished
Felipe Massa,bahrain,2016,11,+1 Lap
Felipe Massa,chinese,2016,1,Finished
Felipe Massa,russian,2016,1,Finished
Felipe Massa,spanish,2016,1,Finished
Felipe Massa,monaco,2016,11,+1 Lap
Felipe Massa,canadian,2016,31,Retired
Felipe Massa,european,2016,1,Finished
Felipe Massa,austrian,2016,23,Brakes
Felipe Massa,british,2016,11,+1 Lap
Felipe Massa,hungarian,2016,12,+2 Laps
Felipe Massa,german,2016,22,Suspension
Felipe Massa,belgian,2016,1,Finished
Felipe Massa,italian,2016,1,Finished
Felipe Massa,singapore,2016,11,+1 Lap
Felipe Massa,malaysian,2016,11,+1 Lap
Felipe Massa,japanese,2016,1,Finished
Felipe Massa,united-states,2016,11,+1 Lap
Felipe Massa,mexican,2016,1,Finished
Felipe Massa,brazilian,2016,4,Collision
Felipe Massa,abu-dhabi,2016,1,Finished
Felipe Massa,australian,2017,1,Finished
Felipe Massa,chinese,2017,11,+1 Lap
Felipe Massa,bahrain,2017,1,Finished
Felipe Massa,russian,2017,11,+1 Lap
Felipe Massa,spanish,2017,12,+2 Laps
Felipe Massa,monaco,2017,1,Finished
Felipe Massa,canadian,2017,4,Collision
Felipe Massa,azerbaijan,2017,22,Suspension
Felipe Massa,austrian,2017,11,+1 Lap
Felipe Massa,british,2017,11,+1 Lap
Felipe Massa,belgian,2017,1,Finished
Felipe Massa,italian,2017,1,Finished
Felipe Massa,singapore,2017,1,Finished
Felipe Massa,malaysian,2017,11,+1 Lap
Felipe Massa,japanese,2017,11,+1 Lap
Felipe Massa,united-states,2017,11,+1 Lap
Felipe Massa,mexican,2017,11,+1 Lap
Felipe Massa,brazilian,2017,1,Finished
Felipe Massa,abu-dhabi,2017,11,+1 Lap
Jenson Button,australian,2015,12,+2 Laps
Jenson Button,malaysian,2015,101,Turbo
Jenson Button,chinese,2015,11,+1 Lap
Jenson Button,bahrain,2015,132,ERS
Jenson Button,spanish,2015,11,+1 Lap
Jenson Button,monaco,2015,1,Finished
Jenson Button,canadian,2015,31,Retired
Jenson Button,austrian,2015,31,Retired
Jenson Button,british,2015,4,Collision
Jenson Button,hungarian,2015,1,Finished
Jenson Button,belgian,2015,11,+1 Lap
Jenson Button,italian,2015,11,+1 Lap
Jenson Button,singapore,2015,6,Gearbox
Jenson Button,japanese,2015,11,+1 Lap
Jenson Button,russian,2015,1,Finished
Jenson Button,united-states,2015,1,Finished
Jenson Button,mexican,2015,1,Finished
Jenson Button,brazilian,2015,11,+1 Lap
Jenson Button,abu-dhabi,2015,11,+1 Lap
Jenson Button,australian,2016,11,+1 Lap
Jenson Button,bahrain,2016,131,Power Unit
Jenson Button,chinese,2016,1,Finished
Jenson Button,russian,2016,11,+1 Lap
Jenson Button,spanish,2016,11,+1 Lap
Jenson Button,monaco,2016,11,+1 Lap
Jenson Button,canadian,2016,131,Power Unit
Jenson Button,european,2016,1,Finished
Jenson Button,austrian,2016,1,Finished
Jenson Button,british,2016,11,+1 Lap
Jenson Button,hungarian,2016,44,Oil leak
Jenson Button,german,2016,11,+1 Lap
Jenson Button,belgian,2016,130,Collision damage
Jenson Button,italian,2016,11,+1 Lap
Jenson Button,singapore,2016,23,Brakes
Jenson Button,malaysian,2016,1,Finished
Jenson Button,japanese,2016,11,+1 Lap
Jenson Button,united-states,2016,11,+1 Lap
Jenson Button,mexican,2016,11,+1 Lap
Jenson Button,brazilian,2016,1,Finished
Jenson Button,abu-dhabi,2016,22,Suspension
Jenson Button,monaco,2017,130,Collision damage
Sebastian Vettel,australian,2015,1,Finished
Sebastian Vettel,malaysian,2015,1,Finished
Sebastian Vettel,chinese,2015,1,Finished
Sebastian Vettel,bahrain,2015,1,Finished
Sebastian Vettel,spanish,2015,1,Finished
Sebastian Vettel,monaco,2015,1,Finished
Sebastian Vettel,canadian,2015,1,Finished
Sebastian Vettel,austrian,2015,1,Finished
Sebastian Vettel,british,2015,1,Finished
Sebastian Vettel,hungarian,2015,1,Finished
Sebastian Vettel,belgian,2015,27,Tyre
Sebastian Vettel,italian,2015,1,Finished
Sebastian Vettel,singapore,2015,1,Finished
Sebastian Vettel,japanese,2015,1,Finished
Sebastian Vettel,russian,2015,1,Finished
Sebastian Vettel,united-states,2015,1,Finished
Sebastian Vettel,mexican,2015,3,Accident
Sebastian Vettel,brazilian,2015,1,Finished
Sebastian Vettel,abu-dhabi,2015,1,Finished
Sebastian Vettel,australian,2016,1,Finished
Sebastian Vettel,bahrain,2016,5,Engine
Sebastian Vettel,chinese,2016,1,Finished
Sebastian Vettel,russian,2016,4,Collision
Sebastian Vettel,spanish,2016,1,Finished
Sebastian Vettel,monaco,2016,1,Finished
Sebastian Vettel,canadian,2016,1,Finished
Sebastian Vettel,european,2016,1,Finished
Sebastian Vettel,austrian,2016,27,Tyre
Sebastian Vettel,british,2016,1,Finished
Sebastian Vettel,hungarian,2016,1,Finished
Sebastian Vettel,german,2016,1,Finished
Sebastian Vettel,belgian,2016,1,Finished
Sebastian Vettel,italian,2016,1,Finished
Sebastian Vettel,singapore,2016,1,Finished
Sebastian Vettel,malaysian,2016,4,Collision
Sebastian Vettel,japanese,2016,1,Finished
Sebastian Vettel,united-states,2016,1,Finished
Sebastian Vettel,mexican,2016,1,Finished
Sebastian Vettel,brazilian,2016,1,Finished
Sebastian Vettel,abu-dhabi,2016,1,Finished
Sebastian Vettel,australian,2017,1,Finished
Sebastian Vettel,chinese,2017,1,Finished
Sebastian Vettel,bahrain,2017,1,Finished
Sebastian Vettel,russian,2017,1,Finished
Sebastian Vettel,spanish,2017,1,Finished
Sebastian Vettel,monaco,2017,1,Finished
Sebastian Vettel,canadian,2017,1,Finished
Sebastian Vettel,azerbaijan,2017,1,Finished
Sebastian Vettel,austrian,2017,1,Finished
Sebastian Vettel,british,2017,1,Finished
